id,created,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_julia,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers,covid_remoto,covid_salario,covid_carga,covid_apoyo
3405,2020-12-01 22:20:07.365185,54000,0,16000,0,9,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,13,2,México,Cuernavaca,godin,autodidacta,startup,nomina,N,hombre,tecnica,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,,Y,remote,mejor,aumentado,
3406,2020-12-01 22:21:11.984883,30000,0,40000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,3,3,México,Guadalajara,godin,escuela,isv,nomina,Y,mujer,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,Y,Y,remote,igual,aumentado,computadora
3407,2020-12-01 22:28:24.880665,80000,0,960000,0,30,5,Nativo o bilingue (ILR 5),40,17,1,México,Querétaro,godin,escuela,isv,nomina,Y,hombre,maestria,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,,,,,,,,Y,,,Y,,,Y,Y,,Y,Y,,Y,,,remote,bajatemp,Igual,computadora
3408,2020-12-01 23:34:23.585083,40000,0,700000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),45,25,1,México,CDMX,godin,autodidacta,startup,nomina,Y,hombre,pasante,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,,Y,Y,,,,,remote,bajaperm,aumentado,
3409,2020-12-02 01:08:53.791394,68000,0,200000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),48,25,25,México,Querétaro,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,remote,igual,aumentado,"['computadora', 'muebles']"
3410,2020-12-02 01:47:48.258382,10300,0,5000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),22,1,0,México,CDMX,estudiante,escuela,itservices,becario,N,hombre,pasante,,,,,Y,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,Y,,,Y,,,,,,remote,mejor,disminuido,computadora
3411,2020-12-02 03:07:21.494852,48000,0,90000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,5,2,México,CDMX,godin,escuela,isv,nomina,Y,nb,pasante,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,,Y,remote,igual,Igual,"['computadora', 'internet']"
3412,2020-12-02 04:56:22.615663,130000,0,150000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,13,1,México,Guadalajara,godin,escuela,startup,nomina,N,hombre,maestria,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,Y,remote,mejor,aumentado,
3413,2020-12-02 07:53:43.764252,24000,0,56000,0,40,0,Ninguno (ILR 0),35,15,5,México,CDMX,godin,online,corp,nomina,N,hombre,pasante,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,Y,Y,remote,mejor,aumentado,computadora
3414,2020-12-02 15:22:50.925915,70000,0,50000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,9,1,México,Guadalajara,godin,escuela,startup,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,Y,,Y,,Y,,,Y,remote,mejor,Igual,computadora
3415,2020-12-02 16:22:00.332032,13000,0,10000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,8,2,México,CDMX,godin,online,itservices,hibrido,N,hombre,pasante,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,remote,igual,disminuido,computadora
3416,2020-12-02 19:26:19.862136,137500,0,350000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,11,2,México,Guadalajara,godin,autodidacta,startup,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,Y,,,,,Y,Y,,Y,,Y,,,,remote,mejor,aumentado,
3417,2020-12-02 19:58:20.115367,71000,0,100000,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),34,15,1,México,CDMX,godin,autodidacta,corp,nomina,N,hombre,tecnica,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,Y,,Y,,Y,,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3418,2020-12-02 21:10:25.446014,25000,0,35000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,12,12,México,Aguascalientes,godin,escuela,gobierno,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,Y,,,,remote,igual,aumentado,computadora
3419,2020-12-02 21:13:57.57711,50000,0,55000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,10,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,,remote,bajaperm,Igual,computadora
3420,2020-12-03 00:40:38.76829,72000,0,100000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,6,2,México,Guadalajara,godin,escuela,startup,nomina,N,hombre,universidad,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,Y,Y,,Y,,,,,Y,remote,igual,aumentado,computadora
3421,2020-12-03 02:35:48.423484,14500,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,4,0,México,Puebla,godin,escuela,itservices,nomina,Y,mujer,maestria,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,Y,Y,Y,,,,Y,remote,mejor,aumentado,computadora
3422,2020-12-03 02:57:37.199939,55000,0,688000,0,-15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,5,0,México,Saltillo,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,Igual,computadora
3423,2020-12-03 07:05:43.983467,60000,0,35000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,7,3,México,CDMX,godin,escuela,itservices,nomina,Y,mujer,pasante,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,Y,,,,,Y,remote,bajatemp,Igual,"['computadora', 'muebles']"
3424,2020-12-03 21:55:35.455632,60000,0,25000,0,300,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,5,0,México,Puebla,godin,escuela,startup,nomina,N,hombre,pasante,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,Y,,,Y,remote,desempleo,Igual,computadora
3425,2020-12-04 01:45:24.140833,60000,0,100000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),32,9,0,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y,remote,mejor,Igual,"['computadora', 'internet']"
3426,2020-12-04 03:19:24.577154,12000,0,2000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,14,13,México,Toluca,docente,escuela,uni,nomina,N,mujer,maestria,,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,Y,Y,Y,Y,Y,Y,,,,remote,igual,aumentado,computadora
3427,2020-12-04 19:02:36.991465,30000,0,120000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,15,12,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,posgrado,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,,,,,,,Y,,remote,bajaperm,aumentado,computadora
3428,2020-12-04 22:31:08.064463,12000,0,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,1,1,México,nezahualcoyotl,godin,escuela,isv,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,
3429,2020-12-05 18:38:42.30326,8800,0,14000,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,1,1,México,Querétaro,independiente,trabajo,itservices,hibrido,N,mujer,pasante,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,remote,mejor,Igual,"['computadora', 'internet']"
3430,2020-12-05 23:33:01.669669,70000,0,90000,0,8,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),46,23,3,México,Hermosillo,godin,escuela,corp,nomina,Y,hombre,maestria,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,,remote,igual,Igual,"['computadora', 'muebles']"
3431,2020-12-07 22:20:32.719251,67000,0,20000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,9,1,México,CDMX,godin,autodidacta,startup,nomina,N,mujer,universidad,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,remote,igual,aumentado,computadora
3432,2020-12-07 22:21:28.735365,50000,0,0,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,5,2,México,CDMX,godin,online,startup,nomina,N,mujer,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,remote,mejor,aumentado,computadora
3433,2020-12-07 22:49:50.551537,70000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,8,5,México,Hidalgo,godin,escuela,isv,nomina,N,mujer,universidad,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,Y,Y,,Y,Y,Y,,Y,Y,remote,igual,Igual,"['computadora', 'muebles']"
3434,2020-12-07 23:20:35.423919,45000,0,30000,0,40,5,Nativo o bilingue (ILR 5),28,5,5,México,Hermosillo,godin,autodidacta,isv,nomina,Y,mujer,universidad,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,,,,Y,remote,mejor,Igual,"['computadora', 'muebles']"
3435,2020-12-07 23:40:40.866578,7000,0,3000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,2,1,México,CDMX,estudiante,escuela,corp,becario,N,mujer,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,remote,bajatemp,aumentado,computadora
3436,2020-12-07 23:40:41.153474,7000,0,3000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,2,1,México,CDMX,estudiante,escuela,corp,becario,N,mujer,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,remote,bajatemp,aumentado,computadora
3437,2020-12-07 23:59:32.192278,76500,0,30000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),26,6,2,México,Distrito Federal,godin,escuela,startup,nomina,N,mujer,universidad,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,Y,Y,,,,Y,remote,igual,aumentado,"['computadora', 'muebles']"
3438,2020-12-08 00:03:19.920001,30000,0,5000,0,10,0,Ninguno (ILR 0),28,7,1,México,Querétaro,godin,autodidacta,corp,nomina,N,mujer,pasante,,,,,Y,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,Igual,computadora
3439,2020-12-08 00:24:19.960597,15000,0,12000,0,15,0,Ninguno (ILR 0),23,2,2,México,Mazatlán,godin,escuela,itservices,hibrido,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,"['computadora', 'muebles']"
3440,2020-12-08 01:04:51.371737,100000,0,45000,0,30,5,Nativo o bilingue (ILR 5),34,12,9,México,Hermosillo,godin,escuela,itservices,nomina,Y,mujer,maestria,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,Y,Y,Y,Y,Y,,,,Y,remote,bajatemp,aumentado,"['computadora', 'muebles']"
3441,2020-12-08 01:04:58.618576,45000,0,20000,0,25,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),26,5,3,México,Chihuahua,godin,autodidacta,startup,nomina,Y,mujer,universidad,,,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,remote,igual,aumentado,computadora
3442,2020-12-08 01:57:43.431121,68000,0,50000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,5,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,maestria,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,Y,,,,remote,mejor,aumentado,computadora
3443,2020-12-08 02:16:06.190713,10000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),22,2,2,México,Oaxaca,godin,escuela,itservices,honorarios,Y,mujer,pasante,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,
3444,2020-12-08 03:46:01.992759,20000,0,40000,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,1,México,Monterrey,godin,escuela,startup,nomina,N,mujer,pasante,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,Y,,Y,remote,mejor,aumentado,
3445,2020-12-08 03:50:37.341338,27000,0,3000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,18,2,México,Monterrey,otro,trabajo,itservices,hibrido,N,mujer,universidad,,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,Y,,,Y,,,,Y,remote,igual,aumentado,computadora
3446,2020-12-08 03:53:49.530468,50000,0,700000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,15,8,México,CDMX,godin,autodidacta,itservices,nomina,N,mujer,universidad,,Y,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,Y,,Y,,,Y,remote,desempleo,disminuido,
3447,2020-12-08 04:04:23.45486,90000,0,60000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,2,México,CDMX,godin,escuela,itservices,nomina,N,mujer,universidad,,,,,Y,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,Y,,,,remote,mejor,aumentado,internet
3448,2020-12-08 04:08:49.308778,70000,0,1100000,0,1,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,14,1,México,CDMX,otro,trabajo,corp,nomina,Y,hombre,secundaria,,,,,,,Y,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,Y,,,Y,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,remote,igual,aumentado,computadora
3449,2020-12-08 04:11:23.545674,110000,0,1320000,0,0,5,Nativo o bilingue (ILR 5),34,12,2,México,Chihuahua,godin,trabajo,startup,honorarios,Y,hombre,universidad,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,remote,igual,Igual,"['computadora', 'muebles']"
3450,2020-12-08 04:14:26.6696,22000,0,25000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,2,2,México,CDMX,godin,escuela,corp,nomina,N,mujer,universidad,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,Y,remote,bajatemp,Igual,
