id,ip_address,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
209,2607:fea8:1da0:4ac:b54c:37f8:8f65:8685,2019-12-25 16:16:12.086654,,0,6500,0,1000,0,5,Nativo o bilingue (ILR 5),28,6,4,Canada,Waterloo,godin,escuela,startup,nomina,Y,hombre,maestria,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,
403,191.125.12.72,2019-12-26 20:08:34.173479,,0,3600,0,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),28,6,3,Chile,Santiago,godin,trabajo,itservices,nomina,N,hombre,posgrado,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,
404,181.129.87.252,2019-12-26 20:09:00.121768,,0,1815,0,1000,35,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,6,1,Colombia,Medellín,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,Y,Y,,Y,,Y,,,
449,190.7.154.162,2019-12-26 20:36:35.521037,,0,1400,0,1500,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,6,6,Colombia,Medellín,docente,escuela,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,179.7.138.86,2019-12-26 22:04:46.016113,,0,6000,0,8000,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),28,6,5,Perú,Trujillo,godin,escuela,itservices,nomina,N,hombre,pasante,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,
658,181.177.143.61,2019-12-27 12:17:29.908303,,0,600,0,650,50,1,Elemental: Sé lo básico para sobrevivir (ILR 1),28,6,2,Bolivia,Cochabamba,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,
1529,190.2.27.217,2020-01-09 14:02:31.269101,,0,1170,0,501,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,6,1,Argentina,Buenos Aires,godin,trabajo,uni,nomina,N,hombre,universidad,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,
971,2806:263:c405:a81d:543c:16db:4d2b:b53a,2019-12-30 22:23:40.196487,,165000,0,1780000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,7,1,México,Hermosillo,independiente,autodidacta,isv,freelance,Y,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,
966,69.10.35.171,2019-12-30 21:42:39.121908,,150000,0,0,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,7,1,México,Hermosillo,independiente,autodidacta,itservices,freelance,Y,hombre,pasante,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,174.17.248.130,2020-01-13 23:14:21.004492,,146000,0,1752000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,7,2,México,Hermosillo,independiente,autodidacta,isv,honorarios,Y,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,
456,200.57.228.164,2019-12-26 20:48:54.718124,,104000,0,35000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,7,2,México,CDMX,godin,online,itservices,hibrido,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,
2314,187.160.128.2,2020-01-14 16:32:34.739199,,93000,0,70000,0,3,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),26,7,2,México,Guadalajara,godin,online,itservices,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,,Y,,Y,,Y,Y
2299,200.57.248.165,2020-01-14 14:00:56.480961,,88000,0,300000,0,40,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,7,2,México,CDMX,godin,online,startup,nomina,N,hombre,prepa,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,Y,Y,,Y,,Y,,,Y
2349,148.244.51.10,2020-01-14 17:32:21.270446,,77000,0,453000,0,27,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,7,2,México,CDMX,godin,trabajo,corp,nomina,N,hombre,pasante,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,
366,201.174.207.125,2019-12-26 19:56:30.054185,,75000,0,0,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,7,1,México,Chihuahua,godin,escuela,itservices,honorarios,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
782,108.166.30.184,2019-12-27 21:52:14.585009,,75000,0,100000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,7,1,México,Tecoman,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,,,,,
1235,187.189.148.91,2020-01-07 04:22:57.516952,,72000,0,180000,0,6,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,7,0,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y
1863,200.78.184.94,2020-01-10 03:24:48.842202,,72000,0,30000,0,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,7,3,México,CDMX,godin,trabajo,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,
1061,187.160.10.65,2020-01-02 20:31:13.173183,,71000,0,0,0,100,5,Nativo o bilingue (ILR 5),27,7,1,México,Monterrey,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,Y,Y
155,201.141.38.0,2019-12-24 21:02:49.521233,,70000,0,20000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,7,2,México,Campeche,godin,autodidacta,itservices,nomina,Y,hombre,pasante,Y,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,Y,Y,Y,,,
1071,187.189.197.194,2020-01-03 02:48:24.975842,,70000,0,90000,0,80,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,1,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,maestria,,Y,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y
1539,189.206.105.196,2020-01-09 14:25:44.525568,,70000,0,60000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,7,6,México,Chihuahua,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y
1087,200.78.216.96,2020-01-04 00:38:50.413505,,68000,0,22000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,7,1,México,CDMX,godin,escuela,isv,nomina,N,hombre,posgrado,,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,
2489,2806:261:414:9702:f9cb:2e5e:b099:b879,2020-01-15 01:36:48.682946,,68000,0,2000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,7,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,Y,,,Y
484,187.212.57.210,2019-12-26 21:18:16.147179,,65299,0,25000,0,42,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,7,1,México,CDMX,godin,online,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,Y,,,,
1963,165.225.48.118,2020-01-10 19:05:09.664238,,65000,0,10000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,7,1,México,Guadalajara,godin,escuela,itservices,hibrido,Y,hombre,tecnica,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,
2424,2806:102e:15:6588:9104:7f14:91cd:1d49,2020-01-14 18:53:22.45259,,65000,0,24000,0,1,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,7,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,maestria,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,Y,Y,,,Y
1259,77.111.246.27,2020-01-07 19:33:43.60486,,63000,0,100000,0,2,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,7,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,,,,Y,,,Y,,,,,,,,Y,,,Y,,,,,Y,Y,,Y,,Y,Y
1221,2806:2f0:9004:a8b6:cc68:5a9d:624d:e414,2020-01-07 00:00:45.503745,,62000,0,54600,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,7,2,México,CDMX,godin,escuela,startup,nomina,N,hombre,universidad,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,Y,Y,,Y,,Y
1020,187.170.166.131,2019-12-31 19:27:45.545498,,60000,0,30000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,7,1,México,CDMX,godin,escuela,itservices,nomina,N,hombre,pasante,,,,Y,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,,,
1489,187.234.119.3,2020-01-09 03:43:00.049458,,60000,0,70000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,7,1,México,Tuxtla Gutiérrez,godin,autodidacta,isv,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,Y,Y
1636,200.68.128.12,2020-01-09 15:57:30.465852,,60000,0,5000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,2,México,CDMX,godin,autodidacta,itservices,hibrido,N,hombre,universidad,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,Y
2574,187.162.94.143,2020-01-17 16:23:03.419151,,60000,0,800000,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,7,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,mujer,maestria,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,Y
1837,201.144.194.20,2020-01-09 23:56:46.512284,,59000,0,420000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,4,México,CDMX,godin,escuela,corp,nomina,N,hombre,pasante,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,Y,Y,,,Y
135,177.224.81.227,2019-12-24 19:29:19.034781,,56350,0,724700,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,7,3,México,Colima,godin,autodidacta,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,,Y,Y,,
164,2806:108e:8:d153:605b:a0c8:350f:361a,2019-12-24 21:54:57.506113,,56000,0,90000,0,5,0,Ninguno (ILR 0),39,7,2,México,Monterrey,otro,escuela,corp,nomina,N,hombre,universidad,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,Y,,,Y,,Y,Y,Y,,Y,Y,Y,,Y,,Y,Y
733,2806:106e:20:197a:94e5:7caf:cc54:4d32,2019-12-27 19:13:25.416362,,56000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,7,1,México,CDMX,godin,trabajo,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,,Y,,,
1019,187.189.84.231,2019-12-31 19:20:12.243574,,56000,0,20000,0,6,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,7,4,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
44,187.188.63.160,2019-12-24 01:25:58.875725,,55000,0,90000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,7,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,Y,Y,Y,,Y,,Y,Y,,Y
991,177.228.79.222,2019-12-31 01:57:28.651867,,55000,0,20000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,7,2,México,Hermosillo,godin,autodidacta,itservices,nomina,Y,hombre,pasante,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,,,,,Y
1347,200.68.140.40,2020-01-08 16:36:04.809161,,55000,0,130000,0,7,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,7,1,México,Monterrey,godin,escuela,itservices,hibrido,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y
1406,189.216.114.29,2020-01-08 20:45:27.018021,,55000,0,30000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),21,7,1,México,CDMX,godin,autodidacta,itservices,nomina,N,hombre,secundaria,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,Y,,
2066,201.175.135.8,2020-01-12 22:58:33.787217,,55000,0,0,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,7,1,México,CDMX,godin,trabajo,corp,nomina,N,mujer,universidad,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y
2209,189.208.61.222,2020-01-13 23:21:22.678669,,55000,0,45000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,7,1,México,CDMX,emprendedor,escuela,itservices,nomina,N,hombre,pasante,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,Y,Y,Y,Y,Y,,,Y
2213,2806:103e:18:187f:3851:ff0f:421b:b634,2020-01-13 23:26:42.923791,,55000,0,120000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,7,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,Y,Y,,
2479,198.199.64.84,2020-01-14 23:17:47.234079,,55000,0,5000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,7,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,pasante,,,,,,,,,,,,Y,,,,Y,,,,Y,,,,Y,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,
2513,144.36.26.106,2020-01-15 15:24:45.250539,,54000,0,71000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,2,México,Monterrey,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,Y,,Y,,,Y,Y,Y,,,Y,,,Y
